vehicle_id,fuel_level,mileage,timestamp,location,driver_id
VEH-0005,45.5,128899.0,2024-11-30 10:32:00,UNKNOWN,DRV-0071
VEH-0174,35.5,101791.1 mi,2024-10-02 21:21:00,Phoenix,DRV-0328
VEH-0192,99.2,24794.5,2024/12/07 07:47:00,n/a,DRV-0161
VEH-0151,30.8,228447.1,2024/10/25 08:35:00,UNKNOWN,DRV-0207
VEH-0063,40.9,223524.8,2024-05-31 04:43:00,Chicago,DRV-0335
VEH-0024,93.3,230661.3,11-19-2024,,DRV-0314
VEH-0103,4.5,35765.5,18/04/2024 16:04,Chicago,DRV-0097
VEH-0164,98.5,202478.3,2024-03-10 22:01:00,UNKNOWN,DRV-0351
VEH-0237,35.6,197228.5,15/08/2024 16:12,UNKNOWN,DRV-0392
VEH-0196,34.5,7526.0,07-06-2024,Los Angeles,DRV-0114
VEH-0157,16.4,95352.2,23/03/2024 17:43,Chicago,DRV-0322
VEH-0099,55.1,38286.1,16/12/2024 00:34,UNKNOWN,DRV-0032
VEH-0129,76.2,154554.5,15/02/2024 08:26,Houston,DRV-0340
VEH-0088,115.8,125657.8,09/07/2024 11:34,UNKNOWN,DRV-0043
VEH-0033,39.3,-147659.5,2024-12-08 02:34:00,New York,DRV-0108
VEH-0144,45.4,183621.8,08/12/2024 17:53,UNKNOWN,DRV-0239
VEH-0098,56.6,39308.9,2024/10/04 08:32:00,Houston,DRV-0093
VEH-0117,2.4,161368.1,2024/07/09 21:36:00,n/a,DRV-0120
VEH-0020,39.7%,61319.8,08-31-2024,New York,DRV-0094
VEH-0027,84.7,126291.4,2024-10-01 03:27:00,UNKNOWN,DRV-0297
VEH-0090,13.5,57868.8,2024-02-18 01:44:00,Houston,DRV-0292
,82.6,197827.7,2024-07-30 19:59:00,UNKNOWN,DRV-0400
VEH-0052,34.5,124537.7,2024/11/01 13:10:00,n/a,DRV-0289
VEH-0112,30.5,53161.1,2024/03/09 05:22:00,Chicago,DRV-0091
VEH-0151,3.8,145798.8,03/06/2024 06:40,n/a,DRV-0294
VEH-0248,4.1,213865.1,04-10-2024,New York,DRV-0191
VEH-0111,67.7,175657.4 mi,2024-06-14 12:01:00,UNKNOWN,DRV-0055
VEH-0176,65.3,234576.2 mi,2024/02/22 11:08:00,Houston,DRV-0331
VEH-0202,63.1,198702.8,2024-04-05 16:35:00,Phoenix,DRV-0213
VEH-0097,34.4%,173435.3,05-07-2024,New York,DRV-0145
VEH-0157,23.0,101520.5,07-22-2024,Phoenix,DRV-0084
VEH-0002,6.5,190663.1,06-12-2024,n/a,DRV-0185
VEH-0116,90.2,16611.0,05/10/2024 18:55,New York,DRV-0330
VEH-0059,43.5,61600.5,10-04-2024,Los Angeles,DRV-0131
VEH-0167,20.0,27316.1,2024-06-14 20:18:00,New York,
VEH-0033,65.9,223779.4,02/03/2024 02:24,Chicago,DRV-0087
VEH-0087,124.6,165608.5,17/12/2024 09:53,Phoenix,DRV-0329
VEH-0094,94.1,,06/11/2024 20:03,UNKNOWN,DRV-0178
VEH-0181,135.2,175984.0,2024-01-20 19:23:00,New York,DRV-0314
VEH-0129,23.3,-113342.7,2024/02/04 04:38:00,n/a,DRV-0055
VEH-0213,59.6,,09-18-2024,UNKNOWN,DRV-0205
VEH-0097,6.2,128125.7,2024/03/06 06:04:00,,DRV-0335
VEH-0072,49.5,212283.1,26/04/2024 03:17,Phoenix,DRV-0376
VEH-0087,24.5,220371.5,07/09/2024 14:13,Chicago,DRV-0220
VEH-0153,77.3,32718.4,2024/05/27 13:24:00,n/a,DRV-0378
VEH-0047,12.8,162546.8,2024-07-10 07:09:00,Phoenix,DRV-0014
VEH-0238,22.8,241007.2,07/07/2024 18:18,n/a,DRV-0298
VEH-0055,61.3,N/A,2024-07-21 11:14:00,,DRV-0223
VEH-XXXX,47.4,42005.0,2024-08-12 12:36:00,n/a,DRV-0358
VEH-0047,28.4,72242.1,2024-08-17 23:06:00,Houston,DRV-0241
VEH-0078,86.6%,8027.4 mi,2024/01/02 23:26:00,n/a,DRV-0386
VEH-0250,104.8,174072.2,2024-08-17 20:24:00,New York,DRV-0195
VEH-0205,36.5,160241.4,2024/08/04 22:26:00,Chicago,DRV-0170
VEH-0159,46.7,71394.9,2024-11-23 12:25:00,Houston,DRV-0055
VEH-0222,65.9,100448.4,12/12/2024 22:01,,DRV-0082
VEH-0146,93.7,172981.8,2024-05-19 17:15:00,Houston,DRV-0157
VEH-0220,85.0,167255.6,2024/04/17 11:35:00,,DRV-0087
VEH-0163,46.2,236820.8,06-25-2024,UNKNOWN,DRV-0091
VEH-0244,98.1,38923.1,12/04/2024 09:05,Los Angeles,DRV-0377
VEH-0062,90.8,117017.3,24/02/2024 00:15,Los Angeles,DRV-0276
VEH-0202,,127463.5,2024/01/30 09:44:00,UNKNOWN,
VEH-0041,24.6,N/A,24/03/2024 23:36,New York,DRV-0007
VEH-0217,61.2,104900.0,01-28-2024,Chicago,DRV-0079
VEH-0050,28.2,65426.4,2024/10/24 16:09:00,Los Angeles,DRV-0086
VEH-0177,74.4,125804.8,26/05/2024 06:26,Phoenix,DRV-0065
VEH-0130,8.4,4782.2,2024-11-04 00:18:00,Phoenix,DRV-0074
VEH-0128,30.3,65778.1,01-19-2024,Los Angeles,DRV-0303
VEH-0155,14.9,76401.1,2024/05/27 19:12:00,Phoenix,DRV-0074
VEH-0138,4.6,35006.0,11-14-2024,,DRV-0288
VEH-0107,,74513.1,2024-04-20 13:43:00,,DRV-0311
VEH-0220,,238408.2 mi,01/05/2024 05:47,UNKNOWN,DRV-0381
VEH-0101,28.4,90770.6,02-18-2024,,DRV-0123
VEH-0143,38.7,20145.2 mi,25/10/2024 10:20,Chicago,DRV-0388
VEH-0218,75.5,151679.9,16/03/2024 09:26,New York,DRV-0279
VEH-0099,0.8,,2024/10/19 12:16:00,New York,DRV-0133
VEH-0013,16.7,107632.3,03/11/2024 17:16,Phoenix,DRV-0091
VEH-0067,103.9,140574.2,2024-05-03 21:06:00,New York,DRV-0223
VEH-0079,85.8,123745.7,30/10/2024 16:52,Chicago,
,76.4,27170.6,20/04/2024 21:04,Chicago,DRV-0104
VEH-0221,88.9,N/A,11-14-2024,n/a,DRV-0152
  ,23.2,45304.5,2024-06-28 11:04:00,New York,DRV-0052
VEH-0246,81.1%,,2024-02-24 03:01:00,New York,DRV-0323
VEH-0225,15.4,221542.8,06-18-2024,Chicago,DRV-0255
VEH-0033,35.2,-135871.1,2024-03-10 18:52:00,UNKNOWN,DRV-0188
VEH-0091,94.1,121593.0,2024/02/17 05:42:00,Chicago,DRV-0244
VEH-0107,81.0,163810.5,02-12-2024,New York,DRV-0156
VEH-0070,68.6,17410.3 mi,30/06/2024 07:43,Los Angeles,
VEH-0216,31.1,81295.8,03-24-2024,Chicago,DRV-0136
VEH-0164,62.8,30343.0,2024-08-26 14:22:00,Phoenix,DRV-0009
VEH-0055,54.1,5929.1,2024/09/18 23:46:00,Chicago,DRV-0011
VEH-0149,49.2,220162.6,05-09-2024,Chicago,DRV-0042
VEH-0055,38.9,237925.6,2024/07/03 11:16:00,n/a,DRV-0234
VEH-0116,,31410.9,2024-05-21 06:08:00,Phoenix,DRV-0138
VEH-0209,21.0,113832.2,14/08/2024 10:00,Houston,DRV-0325
VEH-0162,23.3,123000.4,13/03/2024 15:34,,DRV-0391
VEH-0158,8.2,241965.0,2024-11-26 12:56:00,,DRV-0333
VEH-0160,40.5,-149010.9,01-01-2024,n/a,DRV-0112
VEH-0022,109.6,246775.0,01-10-2024,UNKNOWN,DRV-0052
VEH-0194,79.3,150950.8,22/02/2024 20:13,,DRV-0313
VEH-0200,31.3,163585.5,10/05/2024 06:55,Chicago,DRV-0005
VEH-0155,7.9,59877.5,06-23-2024,Chicago,DRV-0034
  ,97.7,101727.0,2024/08/03 05:13:00,Phoenix,DRV-0387
VEH-0136,41.0,117675.2,2024/11/19 08:37:00,Phoenix,DRV-0187
VEH-0029,7.1,47340.2,2024/01/16 14:54:00,n/a,DRV-0273
VEH-0032,99.9,12053.0,29/12/2024 15:56,UNKNOWN,DRV-0080
VEH-0232,26.6,9751.6,2024/06/23 10:27:00,New York,DRV-0170
VEH-0135,90.4,80165.7,04/05/2024 14:10,UNKNOWN,DRV-0375
VEH-0115,13.3,193668.2,02/02/2024 08:55,Los Angeles,DRV-0346
VEH-0047,75.7,64341.4,2024/02/17 03:15:00,Houston,DRV-0249
VEH-0207,36.5,-210403.9,27/06/2024 01:42,Los Angeles,DRV-0189
VEH-0037,15.0,242019.1,07-11-2024,New York,DRV-0156
VEH-0148,35.7,158686.0,22/09/2024 13:11,Los Angeles,DRV-0377
VEH-0197,41.7,,2024/05/23 13:06:00,Houston,DRV-0267
VEH-0235,40.8,40304.7,2024/09/03 01:01:00,Chicago,DRV-0176
VEH-0109,67.4,64976.2,2024/09/09 13:56:00,New York,DRV-0312
VEH-0046,56.6,219508.4 mi,05-15-2024,UNKNOWN,DRV-0100
VEH-0101,69.5,54678.9,11-30-2024,Chicago,DRV-0037
VEH-0091,78.9,111604.9,2024-05-29 22:12:00,Los Angeles,DRV-0031
VEH-0074,unknown,160062.7,2024/02/18 00:40:00,Los Angeles,DRV-0197
VEH-0049,57.0,226588.6,2024-10-22 17:10:00,New York,DRV-0391
VEH-0081,,209713.5,04-09-2024,n/a,DRV-0112
VEH-0092,4.4,180093.3,2024-06-03 01:30:00,,DRV-0110
VEH-0015,17.1,7615.9,19/01/2024 19:36,n/a,DRV-0345
VEH-0120,6.2,36825.8,2024/03/14 20:10:00,New York,DRV-0066
VEH-0010,40.2,38422.8 mi,2024-01-29 18:33:00,Houston,DRV-0201
VEH-0221,48.4,,2024-11-19 14:58:00,Chicago,DRV-0357
VEH-0023,93.4,172271.9,23/03/2024 05:52,n/a,DRV-0308
VEH-0052,5.6,121408.6,07-19-2024,Los Angeles,DRV-0101
VEH-0066,73.6%,142834.9,2024/09/12 00:05:00,New York,DRV-0062
VEH-0040,51.5,42669.4,07-17-2024,Chicago,DRV-0289
VEH-0131,90.7,42187.4,05-11-2024,New York,DRV-0263
VEH-0011,99.8,123375.1,2024/10/09 01:38:00,Chicago,DRV-0030
VEH-0011,48.8,20568.1,03-08-2024,Phoenix,DRV-0071
VEH-0133,41.0,131233.5,04-21-2024,New York,DRV-0332
VEH-0196,8.7,167288.5,05/07/2024 08:36,n/a,DRV-0160
VEH-0101,88.0,108430.9,09-10-2024,UNKNOWN,DRV-0167
VEH-0078,38.6,85096.8,01/12/2024 19:15,,DRV-0224
VEH-0209,94.0,143868.5,2024/12/04 07:52:00,Chicago,DRV-0033
VEH-0058,40.2,-221146.7,2024/11/09 00:36:00,New York,DRV-0359
VEH-0113,,173069.1,27/07/2024 06:19,New York,DRV-0262
VEH-0113,21.0,122969.0,2024/08/13 00:41:00,Phoenix,DRV-0206
VEH-0112,12.9,93955.3,2024/11/27 12:13:00,Phoenix,DRV-0313
VEH-0128,93.8,30629.8,12-25-2024,Chicago,DRV-0371
VEH-0146,84.4,121005.1,26/10/2024 23:10,Los Angeles,DRV-0168
VEH-0003,123.5,12989.1 mi,22/12/2024 05:42,New York,DRV-0294
VEH-0192,59.4,169775.6,2024/06/23 06:47:00,,DRV-0256
VEH-0032,11.0,136989.9 mi,2024/02/02 12:52:00,UNKNOWN,DRV-0290
VEH-0201,66.4,240848.6,2024/04/03 02:32:00,Los Angeles,DRV-0345
VEH-0052,147.5,42439.6,2024/08/31 04:20:00,Phoenix,DRV-0370
VEH-0155,63.6,75930.2 mi,2024-09-26 21:42:00,Houston,DRV-0391
VEH-0017,30.4,131189.1,17/08/2024 03:23,UNKNOWN,DRV-0330
VEH-0226,3.7,152391.1,08/01/2024 09:24,Los Angeles,DRV-0209
VEH-0051,8.6,115952.5,2024-11-03 01:22:00,UNKNOWN,DRV-0381
VEH-0210,132.2,176618.9,01/01/2024 03:13,Chicago,DRV-0150
VEH-0243,9.4,247218.9,2024-09-30 15:18:00,New York,DRV-0306
VEH-0237,98.7,93567.7,14/12/2024 20:31,Houston,DRV-0139
VEH-0147,67.3,206087.6,2024/09/29 04:36:00,New York,DRV-0032
VEH-0024,8.7,139196.2,2024-06-24 15:27:00,UNKNOWN,DRV-0278
VEH-0076,37.5,71428.0,2024/04/07 06:17:00,Chicago,DRV-0311
VEH-0154,65.3,63916.6,10-17-2024,Los Angeles,DRV-0053
VEH-0091,79.5,231794.5,2024-02-03 03:22:00,Phoenix,DRV-0196
VEH-0141,,143765.1,2024/11/10 13:35:00,,
VEH-0067,85.1,152298.8,04-18-2024,Los Angeles,DRV-0329
VEH-0049,93.2,51718.0,05/01/2024 21:19,n/a,DRV-0318
VEH-0081,78.7,135333.8,24/02/2024 19:51,Phoenix,DRV-0292
VEH-0077,,20731.8,03-30-2024,UNKNOWN,DRV-0354
VEH-0105,90.6,80373.9,07-08-2024,n/a,DRV-0042
VEH-0144,,82904.2,11-28-2024,UNKNOWN,DRV-0181
VEH-0070,54.3,71635.3,2024/11/17 21:16:00,Phoenix,DRV-0263
VEH-0105,135.2,20558.3,11-02-2024,New York,DRV-0207
VEH-0242,8.1,248145.4,2024-12-13 10:33:00,Phoenix,DRV-0182
VEH-0002,unknown,4167.9,2024-04-20 08:30:00,New York,DRV-0369
VEH-0121,26.8,N/A,25/10/2024 22:28,Chicago,DRV-0299
VEH-0152,72.1,125076.3,08-10-2024,UNKNOWN,DRV-0105
VEH-0188,7.3,100718.3,2024/02/07 10:49:00,UNKNOWN,DRV-0100
VEH-0121,99.1,57917.9,2024/07/01 02:27:00,New York,DRV-0394
VEH-0231,45.2,35214.3,2024/04/30 01:32:00,New York,DRV-0373
VEH-0248,50.4,136220.4,12-09-2024,Chicago,DRV-0334
VEH-0250,47.8,55873.6,2024-08-29 15:03:00,Houston,DRV-0292
VEH-0246,3.6,13186.0 mi,08-30-2024,Houston,DRV-0278
VEH-0128,39.9,153850.2,05-25-2024,Los Angeles,DRV-0027
VEH-0015,16.1,249003.2,03-21-2024,Phoenix,DRV-0396
VEH-0010,29.2,110979.9,09-30-2024,n/a,DRV-0218
VEH-0008,16.6,222713.9,02-27-2024,UNKNOWN,DRV-0076
VEH-0246,48.9,100444.7,2024/07/19 09:08:00,,DRV-0055
VEH-0066,59.4,18270.4,2024/02/27 05:47:00,n/a,DRV-0383
VEH-0117,37.6,N/A,2024/04/27 14:42:00,UNKNOWN,DRV-0182
VEH-0109,unknown,83600.3,2024-01-19 03:44:00,Los Angeles,DRV-0302
VEH-0115,95.3,13386.2,15/05/2024 07:25,UNKNOWN,DRV-0285
VEH-0146,29.3,193285.5 mi,2024-12-03 03:36:00,Los Angeles,DRV-0094
VEH-0072,56.6,119012.6,2024-09-20 18:18:00,Houston,DRV-0170
VEH-0005,57.6,161287.5,2024-01-14 02:53:00,Los Angeles,DRV-0077
VEH-0036,91.5,22759.1,2024-10-29 10:09:00,New York,DRV-0390
VEH-XXXX,,238055.4,2024-10-23 20:16:00,,DRV-0370
VEH-0214,43.2,77954.0,2024/09/19 07:55:00,Chicago,DRV-0145
VEH-0086,87.9,199356.5,2024-10-30 07:14:00,Houston,DRV-0309
VEH-0190,20.7,17789.6,11-16-2024,Los Angeles,DRV-0083
VEH-0167,56.4,89644.6,09/01/2024 21:13,Houston,DRV-0017
VEH-0101,55.3,N/A,2024-09-12 12:47:00,Chicago,DRV-0034
VEH-0092,35.3,74133.9,2024-01-07 03:20:00,UNKNOWN,DRV-0099
VEH-0010,12.3,100242.6,09-04-2024,Chicago,DRV-0234
VEH-0037,46.4,33321.1,17/06/2024 04:27,Phoenix,DRV-0262
VEH-0112,36.5,98196.4,28/07/2024 03:07,Houston,DRV-0388
VEH-0152,,N/A,07-09-2024,Houston,DRV-0325
VEH-0054,49.3,20484.6,12-13-2024,New York,DRV-0072
VEH-0082,4.2,21198.0,2024/07/09 07:36:00,Phoenix,DRV-0165
VEH-0163,55.5,225407.8,09/01/2024 16:34,n/a,DRV-0309
VEH-0229,4.1,78752.1,09-22-2024,UNKNOWN,DRV-0279
VEH-0220,38.1,40758.8,2024/04/20 17:17:00,Houston,DRV-0206
VEH-0057,19.7,13833.1,22/09/2024 19:16,Houston,DRV-0104
VEH-0076,20.5,73286.9,2024/09/18 04:25:00,Los Angeles,DRV-0346
VEH-0218,24.7,112636.0,2024/08/29 13:23:00,Chicago,DRV-0353
VEH-0201,89.2,49110.3,2024-08-07 13:28:00,New York,DRV-0389
VEH-0026,53.7,233705.5,2024/12/05 02:33:00,Los Angeles,DRV-0352
VEH-0176,32.0,N/A,2024/02/11 10:04:00,Los Angeles,DRV-0193
  ,17.0,79026.2,2024/08/10 08:05:00,Chicago,DRV-0337
VEH-0169,5.3,156460.3,09/01/2024 03:49,Phoenix,DRV-0088
VEH-0011,86.1,1738.0,2024-05-25 04:04:00,Chicago,DRV-0243
VEH-0105,44.1,146189.2,2024-06-15 12:00:00,Chicago,DRV-0065
VEH-0103,75.5,62151.2,2024-06-15 12:00:00,Chicago,DRV-0391
VEH-0240,,238833.7,2024-10-29 03:32:00,n/a,DRV-0047
VEH-0032,53.8,210027.0,2024-12-28 09:32:00,Los Angeles,DRV-0098
VEH-0204,39.4,162808.2,01-30-2024,Chicago,DRV-0190
VEH-0233,80.8,190571.3,11-07-2024,,DRV-0146
VEH-XXXX,69.6%,234471.7,2024/08/16 01:13:00,New York,DRV-0312
VEH-0179,32.0,,09-01-2024,Phoenix,DRV-0307
VEH-0004,83.6,66241.8,2024/01/15 03:57:00,Phoenix,DRV-0356
VEH-0085,unknown,156218.5,2024/01/21 15:52:00,Phoenix,DRV-0350
VEH-0037,6.8,224349.3 mi,05-30-2024,Houston,DRV-0206
  ,41.2,83237.6,01-01-2024,UNKNOWN,DRV-0109
VEH-0202,81.4%,194215.1 mi,2024/10/17 11:54:00,UNKNOWN,DRV-0195
VEH-0226,79.4,235248.1,10-06-2024,UNKNOWN,DRV-0062
VEH-0035,46.5,3420.6,2024-10-11 02:15:00,Los Angeles,DRV-0144
VEH-0179,54.1,114551.2,2024-06-22 01:19:00,Houston,DRV-0027
VEH-0016,55.5,24983.0,2024-11-24 15:57:00,UNKNOWN,DRV-0334
VEH-0184,33.2,213757.6,01-18-2024,,DRV-0167
VEH-0203,88.7,161452.7,03/01/2024 16:36,Houston,DRV-0110
VEH-0243,0.0,238480.2,2024/02/05 18:23:00,n/a,DRV-0159
VEH-0163,38.3,,2024-12-24 23:39:00,,DRV-0123
VEH-0232,16.6,111385.4,2024-11-29 19:27:00,Los Angeles,DRV-0020
VEH-0061,44.0,30509.6,2024/04/06 08:19:00,Houston,DRV-0209
VEH-0202,44.9%,110030.2,12-21-2024,New York,DRV-0351
VEH-0022,30.7,N/A,2024-06-15 12:00:00,Phoenix,DRV-0228
VEH-0095,26.9,-94321.0,06/04/2024 22:53,Los Angeles,DRV-0005
VEH-0147,4.0,120126.7 mi,2024-06-15 12:00:00,New York,DRV-0242
VEH-0183,64.8,30730.2,2024-09-02 03:13:00,New York,DRV-0182
VEH-0148,70.9,53713.7,11-14-2024,Los Angeles,DRV-0274
VEH-0225,7.3,212579.4 mi,2024-12-29 18:29:00,Phoenix,
VEH-0211,3.9,48532.2,2024/01/29 08:34:00,Houston,DRV-0227
VEH-0058,34.2,170924.9,2024-09-10 04:36:00,n/a,DRV-0122
VEH-0100,63.1,196101.4,2024/07/14 13:28:00,n/a,DRV-0206
VEH-0155,96.0,205115.3,03-10-2024,Phoenix,DRV-0094
VEH-0223,5.1,124091.6,26/10/2024 02:40,Chicago,DRV-0262
VEH-0184,57.2,201358.1,2024-07-15 06:50:00,n/a,DRV-0363
VEH-0109,50.2,199573.8,07-28-2024,n/a,DRV-0260
VEH-0220,1.4,1739.4,2024/03/29 15:51:00,New York,DRV-0236
VEH-0191,49.8,51170.0,2024/10/13 13:38:00,New York,DRV-0207
VEH-0111,56.6,128615.3,11-03-2024,Los Angeles,DRV-0332
VEH-0219,0.2,95060.3,2024/03/24 23:16:00,n/a,DRV-0019
VEH-0202,35.3,145914.0,24/10/2024 06:50,Phoenix,DRV-0387
VEH-0119,91.3,152590.8,2024/09/20 14:37:00,,DRV-0386
VEH-0158,15.1,233162.0,04-21-2024,Chicago,DRV-0032
VEH-0027,81.9,135198.4,11/05/2024 22:29,Chicago,DRV-0068
VEH-0125,36.9,115633.7,2024-02-05 06:00:00,Los Angeles,DRV-0236
VEH-0175,51.9,140672.2,08/12/2024 18:42,n/a,DRV-0177
VEH-0202,68.4,125805.1,07-03-2024,Houston,DRV-0371
VEH-0182,24.7,173829.7,2024/01/28 01:35:00,n/a,DRV-0217
VEH-0004,79.2%,76698.6,11-28-2024,Los Angeles,DRV-0275
VEH-0047,unknown,391.3,20/09/2024 03:52,,DRV-0012
VEH-0106,21.9,9180.3,11-06-2024,Los Angeles,DRV-0235
VEH-0197,90.6%,29940.0,2024-11-16 00:41:00,Houston,DRV-0294
VEH-0053,85.1%,79230.5,30/05/2024 20:20,Houston,DRV-0076
VEH-0158,23.8,56095.7,05-07-2024,Phoenix,DRV-0153
VEH-0087,5.2,221061.3,07-13-2024,New York,DRV-0265
VEH-0058,34.7,184375.3,2024-04-03 21:13:00,,DRV-0157
VEH-0207,44.8,127608.1,11/01/2024 20:22,New York,DRV-0065
VEH-0023,51.2,N/A,04-11-2024,,DRV-0259
VEH-0194,21.9,81555.1,02/11/2024 18:23,Phoenix,DRV-0112
VEH-0174,39.8,N/A,21/05/2024 06:19,New York,DRV-0211
VEH-0226,57.3,157959.3,2024-07-27 01:48:00,Los Angeles,DRV-0136
VEH-0186,76.0%,84705.9,2024-11-01 16:06:00,,DRV-0397
VEH-0127,95.0,145405.6,12-17-2024,Phoenix,DRV-0273
VEH-0153,,11306.8 mi,08-18-2024,Houston,DRV-0161
VEH-0055,35.5,120475.0,06-09-2024,Los Angeles,DRV-0102
VEH-0008,4.9,47765.5,2024/11/04 22:46:00,,
VEH-0063,97.4,243900.5,11-29-2024,,DRV-0223
VEH-0144,99.6,145678.6,01-11-2024,Los Angeles,DRV-0003
VEH-0021,47.1,143350.4,22/01/2024 20:38,,DRV-0202
VEH-0231,78.6,183611.0,2024/12/13 00:14:00,n/a,DRV-0154
VEH-0028,80.7,27339.0,02-05-2024,n/a,
VEH-0036,82.3,3320.3,11-24-2024,Houston,DRV-0377
VEH-0235,52.0,35719.0,18/03/2024 06:34,Phoenix,DRV-0106
VEH-0066,78.1,210112.4,2024-01-07 15:56:00,Chicago,DRV-0182
VEH-0149,50.5,,2024/10/01 22:41:00,New York,DRV-0094
VEH-0150,33.4,130457.7,2024/08/05 15:35:00,,DRV-0054
VEH-0093,,,05-24-2024,Chicago,DRV-0135
VEH-0198,62.4,115080.3,09/07/2024 08:40,Los Angeles,DRV-0285
VEH-0070,12.9,236905.9,2024/08/10 20:49:00,,DRV-0175
VEH-0182,99.8,60374.1 mi,02-06-2024,Los Angeles,DRV-0131
VEH-0167,37.7,98330.2,18/01/2024 13:17,Phoenix,DRV-0355
VEH-0041,48.3,128520.2,16/06/2024 12:11,New York,DRV-0320
VEH-0173,,105989.0,30/04/2024 01:59,Los Angeles,DRV-0025
VEH-0234,70.4,135174.6,2024-06-12 12:56:00,Chicago,DRV-0357
VEH-0138,55.3,28685.5,2024/09/22 23:46:00,n/a,DRV-0054
VEH-0109,88.0,53935.2,20/12/2024 18:19,,DRV-0152
VEH-0172,51.5,247571.3,01-06-2024,UNKNOWN,DRV-0096
VEH-0168,34.5,N/A,17/01/2024 23:53,Phoenix,DRV-0151
VEH-0023,64.6,N/A,02-10-2024,Chicago,DRV-0363
VEH-0018,31.6,,16/05/2024 15:50,Los Angeles,DRV-0170
VEH-0002,38.4%,142968.1,2024-05-20 03:34:00,Chicago,DRV-0065
VEH-0218,32.3,59313.6,2024-09-01 21:02:00,Houston,DRV-0351
VEH-0024,5.8,242275.7,2024-02-13 17:29:00,n/a,DRV-0360
VEH-0177,2.0,183910.7,2024/02/17 01:29:00,Phoenix,DRV-0167
VEH-0073,45.6,151424.8 mi,2024/10/28 07:06:00,,DRV-0023
VEH-0096,65.6,44357.2,2024-11-11 19:46:00,Los Angeles,DRV-0067
VEH-0150,33.4,129828.2,10/09/2024 18:24,Houston,DRV-0004
VEH-0090,43.4,64677.9,2024/02/11 02:09:00,,DRV-0150
VEH-0180,41.9,114607.9,2024/01/13 06:23:00,Houston,DRV-0065
VEH-0243,0.4,-80014.9,04-30-2024,Chicago,DRV-0115
VEH-0195,28.6,231780.9,2024/06/14 17:12:00,New York,DRV-0053
VEH-0192,25.8,34839.0,02/08/2024 19:07,Phoenix,DRV-0374
VEH-0112,85.8,224377.2,12-13-2024,Los Angeles,DRV-0380
VEH-0229,62.6,36593.3,04-18-2024,Los Angeles,DRV-0144
VEH-0017,54.7,225603.3 mi,2024-07-22 08:11:00,Phoenix,DRV-0038
VEH-0166,114.5,192145.3,07-08-2024,n/a,DRV-0195
VEH-0156,75.7,224491.2,2024-03-25 10:05:00,,DRV-0067
VEH-0056,91.4,66321.3,10-22-2024,UNKNOWN,DRV-0357
VEH-0249,13.6,157600.2,2024-02-28 11:55:00,Houston,DRV-0345
VEH-0240,67.1,158070.5,26/02/2024 02:22,n/a,DRV-0360
VEH-0052,51.5,40340.7,03-28-2024,New York,DRV-0100
VEH-0211,35.0,,09-30-2024,n/a,DRV-0008
VEH-0239,2.9,151275.4,2024-02-26 03:02:00,n/a,DRV-0380
VEH-0087,76.2,202951.7,2024/01/17 11:33:00,Chicago,DRV-0347
VEH-0203,8.5,112451.0,07-06-2024,Houston,DRV-0102
VEH-0199,56.6,91362.9,2024/04/29 03:49:00,Houston,DRV-0344
VEH-0079,43.3,249295.6,2024-06-01 08:48:00,Houston,
VEH-0144,64.3,150236.4,2024-08-29 18:23:00,Los Angeles,DRV-0036
VEH-0198,7.9,89101.2,2024-12-02 14:00:00,Los Angeles,DRV-0348
VEH-0058,98.1,64132.5,02-17-2024,,DRV-0381
VEH-0185,27.9,54677.5,17/07/2024 00:31,,DRV-0309
VEH-0044,23.2,3595.4,2024-01-16 02:04:00,,DRV-0025
VEH-0002,56.7,-138357.4,2024-06-03 17:54:00,Chicago,DRV-0271
VEH-0089,86.9,-165475.4,30/11/2024 09:37,Houston,DRV-0194
VEH-0225,47.4,83444.1,2024/01/29 23:24:00,Houston,DRV-0034
VEH-0023,44.0,127615.0,2024-01-06 20:03:00,New York,DRV-0301
VEH-0171,17.9,161767.5,29/08/2024 22:15,Chicago,DRV-0083
VEH-0233,3.0,82036.8,2024/08/11 06:19:00,n/a,DRV-0221
VEH-0225,80.3,-249309.5,12/04/2024 04:38,UNKNOWN,DRV-0104
VEH-0064,10.3%,56862.1,2024-04-05 11:44:00,Chicago,DRV-0217
VEH-0059,83.8,18089.3,2024/09/12 18:52:00,Houston,DRV-0169
VEH-0237,6.7,243835.8,11-23-2024,Phoenix,DRV-0020
VEH-0037,41.1,106871.6,2024/06/26 01:29:00,Phoenix,DRV-0065
VEH-0106,33.7,146371.5,05-30-2024,UNKNOWN,DRV-0201
VEH-0073,96.1,149819.4,2024-11-09 11:05:00,New York,DRV-0361
VEH-0159,20.0,52751.7,2024/08/11 17:07:00,,DRV-0320
VEH-0036,31.5,33302.5,2024/04/12 14:38:00,n/a,DRV-0039
VEH-0206,85.2,137100.2,2024/03/06 05:23:00,Chicago,DRV-0018
VEH-0077,47.0,195733.5,04-10-2024,Chicago,DRV-0253
VEH-0089,85.6,28095.7,2024/10/20 15:56:00,Phoenix,DRV-0310
VEH-0075,59.0,98061.0 mi,2024/10/24 22:16:00,Chicago,DRV-0124
VEH-0076,22.0,97132.8,07-05-2024,UNKNOWN,DRV-0210
VEH-0158,82.7,10478.8,11-07-2024,New York,DRV-0004
